x,y,region,classification
0.0,0.5109427907016686,1,boundary
0.0019838627525862896,0.5043996586116931,1,boundary
0.0019876086043527927,0.5176854905828454,1,boundary
0.003967725505172579,0.4978565265217177,1,boundary
0.0039752172087055854,0.5244281904640223,1,boundary
0.007986451702551703,0.494641456504688,1,boundary
0.00826817475519405,0.5269477873102028,1,boundary
0.012005177899930828,0.49142638648765824,1,boundary
0.012561132301682511,0.5294673841563833,1,boundary
0.016023904097309954,0.48821131647062854,1,boundary
0.016854089848170974,0.5319869810025637,1,boundary
0.0176015228538038,0.4815550502715791,1,boundary
0.019179141610297643,0.47489878407252956,1,boundary
0.021629142758196673,0.5289433139903517,1,boundary
0.02392188979803333,0.47030899359388456,1,boundary
0.02640419566822237,0.5258996469781397,1,boundary
0.02866463798576901,0.4657192031152396,1,boundary
0.031179248578248067,0.5228559799659277,1,boundary
0.03408654855682183,0.463446801013292,1,boundary
0.034646205985666347,0.5163967947410771,1,boundary
0.038113163393084626,0.5099376095162266,1,boundary
0.03950845912787465,0.46117439891134443,1,boundary
0.04100057804922627,0.5138091375083664,1,boundary
0.04388799270536791,0.5176806655005064,1,boundary
0.044930369698927476,0.4589019968093968,1,boundary
0.049119061880360124,0.5198995629533475,1,boundary
0.04925986725573861,0.4530664133915101,1,boundary
0.053589364812549736,0.44723082997362346,1,boundary
0.05482989395527086,0.288652886219039,1,boundary
0.054350131055352344,0.5221184604061886,1,boundary
0.057467146172514645,0.44414151394378076,1,boundary
0.05835351103179727,0.2941846177769995,1,boundary
0.059473757558622685,0.2862519654504568,1,boundary
0.05958120023034456,0.5243373578590297,1,boundary
0.06134492753247955,0.4410521979139381,1,boundary
0.06187712810832368,0.29971634933496,1,boundary
0.06313513185223957,0.527947036604071,1,boundary
0.0641176211619745,0.2838510446818745,1,boundary
0.06445510793527444,0.34298776346421495,1,boundary
0.06439251627549132,0.5482257614778,1,boundary
0.06531683956741492,0.3035090289049123,1,boundary
0.06522270889244446,0.43796288188409543,1,boundary
0.06550532943147903,0.36459204234185427,1,boundary
0.06668906347413459,0.5315567153491124,1,boundary
0.06731775568576046,0.541696077785977,1,boundary
0.06805783239005454,0.3464051143632469,1,boundary
0.06876148476532633,0.28145012391329227,1,boundary
